ID,COUNTRY_NAME,ISO2,SITE_NAME,LATITUDE,LONGITUDE,VECTOR_SPECIES_COMPLEX,VECTOR_SPECIES,STAGE,YEAR_START,MONTH_START,YEAR_END,MONTH_END,SAMPLING_METHOD,MOSQUITO_NUMBER,BREEDING_HABITAT,ID_METHOD,CITATION,CITATION_URL,DATA_CURATOR,INVASIVE_STATUS,ADMIN1
303,India,IN,Chetla,22.519000,88.344000,An. stephensi,Not available,IMMATURE,1991,February,1991,February,Larval collection,Not available,Not available,Not available,"Biswas, D., Dutta, R.N., Ghosh, S.K., Chatterjee, K.K. and Hati, A.K. (1992).  Breeding habits of  Anopheles stephensi Liston in an area of Calcutta. Indian Journal of Malariology, 29(3):195-8",https://www.ncbi.nlm.nih.gov/pubmed/1286735,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
304,India,IN,Chetla,22.519000,88.344000,An. stephensi,Not available,IMMATURE,1991,March,1991,March,Larval collection,Not available,Not available,Not available,"Biswas, D., Dutta, R.N., Ghosh, S.K., Chatterjee, K.K. and Hati, A.K. (1992).  Breeding habits of  Anopheles stephensi Liston in an area of Calcutta. Indian Journal of Malariology, 29(3):195-8",https://www.ncbi.nlm.nih.gov/pubmed/1286735,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
305,India,IN,Chetla,22.519000,88.344000,An. stephensi,Not available,IMMATURE,1991,April,1991,April,Larval collection,Not available,Not available,Not available,"Biswas, D., Dutta, R.N., Ghosh, S.K., Chatterjee, K.K. and Hati, A.K. (1992).  Breeding habits of  Anopheles stephensi Liston in an area of Calcutta. Indian Journal of Malariology, 29(3):195-8",https://www.ncbi.nlm.nih.gov/pubmed/1286735,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
306,India,IN,Chetla,22.519000,88.344000,An. stephensi,Not available,IMMATURE,1991,May,1991,May,Larval collection,Not available,Not available,Not available,"Biswas, D., Dutta, R.N., Ghosh, S.K., Chatterjee, K.K. and Hati, A.K. (1992).  Breeding habits of  Anopheles stephensi Liston in an area of Calcutta. Indian Journal of Malariology, 29(3):195-8",https://www.ncbi.nlm.nih.gov/pubmed/1286735,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
307,India,IN,Chetla,22.519000,88.344000,An. stephensi,Not available,IMMATURE,1991,June,1991,June,Larval collection,Not available,Not available,Not available,"Biswas, D., Dutta, R.N., Ghosh, S.K., Chatterjee, K.K. and Hati, A.K. (1992).  Breeding habits of  Anopheles stephensi Liston in an area of Calcutta. Indian Journal of Malariology, 29(3):195-8",https://www.ncbi.nlm.nih.gov/pubmed/1286735,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
308,India,IN,Chetla (Calcutta),22.518000,88.344000,An. stephensi,Not available,IMMATURE AND ADULTS,1986,January,1986,January,"Resting outdoors, larval collection",30,Not available,Not available,"Choudhuri, S.K. and Sen, A.K. (1987).  Incrimination of  Anopheles stephensi Liston as malaria vector in Calcutta. Indian Journal of Malariology, 24(2):183-5",https://www.ncbi.nlm.nih.gov/pubmed/3452553,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
309,India,IN,Chetla (Calcutta),22.518000,88.344000,An. stephensi,Not available,IMMATURE AND ADULTS,1986,February,1986,February,"Resting outdoors, larval collection",20,Not available,Not available,"Choudhuri, S.K. and Sen, A.K. (1987).  Incrimination of  Anopheles stephensi Liston as malaria vector in Calcutta. Indian Journal of Malariology, 24(2):183-5",https://www.ncbi.nlm.nih.gov/pubmed/3452553,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
310,India,IN,Chetla (Calcutta),22.518000,88.344000,An. stephensi,Not available,IMMATURE AND ADULTS,1986,March,1986,March,"Resting outdoors, larval collection",15,Not available,Not available,"Choudhuri, S.K. and Sen, A.K. (1987).  Incrimination of  Anopheles stephensi Liston as malaria vector in Calcutta. Indian Journal of Malariology, 24(2):183-5",https://www.ncbi.nlm.nih.gov/pubmed/3452553,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
311,India,IN,Chetla (Calcutta),22.518000,88.344000,An. stephensi,Not available,IMMATURE AND ADULTS,1986,April,1986,April,"Resting outdoors, larval collection",40,Not available,Not available,"Choudhuri, S.K. and Sen, A.K. (1987).  Incrimination of  Anopheles stephensi Liston as malaria vector in Calcutta. Indian Journal of Malariology, 24(2):183-5",https://www.ncbi.nlm.nih.gov/pubmed/3452553,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
312,India,IN,Chetla (Calcutta),22.518000,88.344000,An. stephensi,Not available,IMMATURE AND ADULTS,1986,May,1986,May,"Resting outdoors, larval collection",30,Not available,Not available,"Choudhuri, S.K. and Sen, A.K. (1987).  Incrimination of  Anopheles stephensi Liston as malaria vector in Calcutta. Indian Journal of Malariology, 24(2):183-5",https://www.ncbi.nlm.nih.gov/pubmed/3452553,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
313,India,IN,Chetla (Calcutta),22.518000,88.344000,An. stephensi,Not available,IMMATURE AND ADULTS,1986,June,1986,June,"Resting outdoors, larval collection",50,Not available,Not available,"Choudhuri, S.K. and Sen, A.K. (1987).  Incrimination of  Anopheles stephensi Liston as malaria vector in Calcutta. Indian Journal of Malariology, 24(2):183-5",https://www.ncbi.nlm.nih.gov/pubmed/3452553,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
314,India,IN,Chetla (Calcutta),22.518000,88.344000,An. stephensi,Not available,IMMATURE AND ADULTS,1986,July,1986,July,"Resting outdoors, larval collection",86,Not available,Not available,"Choudhuri, S.K. and Sen, A.K. (1987).  Incrimination of  Anopheles stephensi Liston as malaria vector in Calcutta. Indian Journal of Malariology, 24(2):183-5",https://www.ncbi.nlm.nih.gov/pubmed/3452553,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
315,India,IN,Chetla (Calcutta),22.518000,88.344000,An. stephensi,Not available,IMMATURE AND ADULTS,1986,August,1986,August,"Resting outdoors, larval collection",128,Not available,Not available,"Choudhuri, S.K. and Sen, A.K. (1987).  Incrimination of  Anopheles stephensi Liston as malaria vector in Calcutta. Indian Journal of Malariology, 24(2):183-5",https://www.ncbi.nlm.nih.gov/pubmed/3452553,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
316,India,IN,Chetla (Calcutta),22.518000,88.344000,An. stephensi,Not available,IMMATURE AND ADULTS,1986,September,1986,September,"Resting outdoors, larval collection",183,Not available,Not available,"Choudhuri, S.K. and Sen, A.K. (1987).  Incrimination of  Anopheles stephensi Liston as malaria vector in Calcutta. Indian Journal of Malariology, 24(2):183-5",https://www.ncbi.nlm.nih.gov/pubmed/3452553,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
317,India,IN,Chetla (Calcutta),22.518000,88.344000,An. stephensi,Not available,IMMATURE AND ADULTS,1986,October,1986,October,"Resting outdoors, larval collection",112,Not available,Not available,"Choudhuri, S.K. and Sen, A.K. (1987).  Incrimination of  Anopheles stephensi Liston as malaria vector in Calcutta. Indian Journal of Malariology, 24(2):183-5",https://www.ncbi.nlm.nih.gov/pubmed/3452553,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
318,India,IN,Chetla (Calcutta),22.518000,88.344000,An. stephensi,Not available,ADULTS,1986,January,1986,October,Resting outdoors,2,Not available,Not available,"Choudhuri, S.K. and Sen, A.K. (1987).  Incrimination of  Anopheles stephensi Liston as malaria vector in Calcutta. Indian Journal of Malariology, 24(2):183-5",https://www.ncbi.nlm.nih.gov/pubmed/3452553,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
319,India,IN,Shahbad dairy,28.543000,77.100000,An. stephensi,Not available,IMMATURE AND ADULTS,1996,November,1996,November,"Larval collection, house resting inside",0,Not available,Not available,"Saxena, V.K. (2001).  Eco-epidemiological characteristics of an unstable peri-urban focus of falciparum malaria. Journal of Communicable Diseases, 33(1):1-6",https://www.ncbi.nlm.nih.gov/pubmed/11898456,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
320,India,IN,Jaipur district (38 villages),26.914000,75.804000,An. stephensi,Not available,ADULTS,1986,November,1987,February,House resting inside,Not available,Not available,Morphology,"Verma, K.V., Joshi, V. and Bansal, S.K. (1991).  Studies on mosquito vector species in indoor habitats of desert and non-desert regions of Rajasthan. Journal of Communicable Diseases, 23(4):263-9",https://www.ncbi.nlm.nih.gov/pubmed/1842809,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
321,India,IN,Jaipur district (38 villages),26.914000,75.804000,An. stephensi,Not available,ADULTS,1987,March,1987,July,House resting inside,Not available,Not available,Morphology,"Verma, K.V., Joshi, V. and Bansal, S.K. (1991).  Studies on mosquito vector species in indoor habitats of desert and non-desert regions of Rajasthan. Journal of Communicable Diseases, 23(4):263-9",https://www.ncbi.nlm.nih.gov/pubmed/1842809,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
322,India,IN,Jaipur district (38 villages),26.914000,75.804000,An. stephensi,Not available,ADULTS,1987,August,1987,October,House resting inside,Not available,Not available,Morphology,"Verma, K.V., Joshi, V. and Bansal, S.K. (1991).  Studies on mosquito vector species in indoor habitats of desert and non-desert regions of Rajasthan. Journal of Communicable Diseases, 23(4):263-9",https://www.ncbi.nlm.nih.gov/pubmed/1842809,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
323,Pakistan,PK,Azakhel,33.799000,71.616000,An. stephensi,Not available,ADULTS,1994,April,1994,June,"House resting inside, outlet window trap, animal biting, animal baited net trap",Not available,Not available,Not available,"Hewitt, S.E., Farhan, M., Urhaman, H., Muhammad, N., Kamal, M. and Rowland, M.W. (1996).  Self-protection from malaria vectors in Pakistan: an evaluation of popular existing methods and appropriate new techniques in Afghan refugee communities. Annals of Tropical Medicine and Parasitology, 90(3):337-44",https://www.ncbi.nlm.nih.gov/pubmed/8758148,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
324,India,IN,"Calangute, Panaji and Porvorim",15.509000,73.805000,An. stephensi,Not available,ADULTS,1998,March,1999,July,"House resting inside, resting outdoors",Not available,Not available,Not available,"Sumodan, P.K., Kumar, A. and Yadav, R.S. (2004).  Resting behavior and malaria vector incrimination of  Anopheles stephensi in Goa, India. Journal of the American Mosquito Control Association, 20(3):317-8",https://www.ncbi.nlm.nih.gov/pubmed/15532935,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
325,India,IN,"Delhi (Peri-urban area: Wazirabad Mandirwala, Gopalpur, Timarpur, Mukherji Nagar Bandh)",28.717400,77.222600,An. stephensi,Not available,ADULTS,1985,January,1985,January,"Animal shed resting, house resting inside",Not available,Not available,Not available,"Sharma, S.N., Subbarao, S.K., Choudhury, D.S. and Pandey, K.C. (1993).  Role of  An. culicifacies and  An. stephensi in malaria transmission in urban Delhi. Indian Journal of Malariology, 30(3):155-68",https://www.ncbi.nlm.nih.gov/pubmed/8131883,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
326,India,IN,"Delhi (Peri-urban area: Wazirabad Mandirwala, Gopalpur, Timarpur, Mukherji Nagar Bandh)",28.717400,77.222600,An. stephensi,Not available,ADULTS,1985,February,1985,February,"Animal shed resting, house resting inside",Not available,Not available,Not available,"Sharma, S.N., Subbarao, S.K., Choudhury, D.S. and Pandey, K.C. (1993).  Role of  An. culicifacies and  An. stephensi in malaria transmission in urban Delhi. Indian Journal of Malariology, 30(3):155-68",https://www.ncbi.nlm.nih.gov/pubmed/8131883,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
